PNM_ADJ;巴拿马的;;;;;;;;;;X
ELS_ADJ;萨尔瓦多的;;;;;;;;;;X
ARG_ADJ;阿根廷的;;;;;;;;;;X
BOL_ADJ;玻利维亚的;;;;;;;;;;X
BRZ_ADJ;巴西的;;;;;;;;;;X
CHL_ADJ;智利的;;;;;;;;;;X
CLM_ADJ;哥伦比亚的;;;;;;;;;;X
ECU_ADJ;厄瓜多尔的;;;;;;;;;;X
MEX_ADJ;墨西哥的;;;;;;;;;;X
PRG_ADJ;巴拉圭的;;;;;;;;;;X
PEU_ADJ;秘鲁的;;;;;;;;;;X
TEX_ADJ;德克萨斯的;;;;;;;;;;X
URU_ADJ;乌拉圭的;;;;;;;;;;X
VNZ_ADJ;委内瑞拉的;;;;;;;;;;X
CAT_ADJ;加泰罗尼亚的;;;;;;;;;;X
BAV_ADJ;巴伐利亚的;;;;;;;;;;X
PRU_ADJ;普鲁士的;;;;;;;;;;X
SGF_ADJ;南德的;;;;;;;;;;X
CRE_ADJ;克里特的;;;;;;;;;;X
CRI_ADJ;克里米亚的;;;;;;;;;;X
RUT_ADJ;罗赛尼亚的;;;;;;;;;;X
CYP_ADJ;塞浦路斯的;;;;;;;;;;X
NEP_ADJ;尼泊尔的;;;;;;;;;;X
UCA_ADJ;中美洲的;;;;;;;;;;X
HAW_ADJ;夏威夷的;;;;;;;;;;X
SIA_ADJ;泰国的;;;;;;;;;;X
CHE_ADJ;切罗基的;;;;;;;;;;X
BHU_ADJ;不丹的;;;;;;;;;;X
JAV_ADJ;爪哇的;;;;;;;;;;X
BAL_ADJ;巴厘的;;;;;;;;;;X
MUG_ADJ;莫卧儿的;;;;;;;;;;X
MOL_ADJ;摩尔达维亚的;;;;;;;;;;X
WAL_ADJ;瓦拉几亚的;;;;;;;;;;X
DAI_ADJ;越南的;;;;;;;;;;X
COL_ADJ;哥伦比亚的;;;;;;;;;;X
WIA_ADJ;万象的;;;;;;;;;;X
ZUL_ADJ;祖鲁的;;;;;;;;;;X
ZAN_ADJ;桑给巴尔的;;;;;;;;;;X
HAN_ADJ;汉诺威的;;;;;;;;;;X
SIC_ADJ;西西里的;;;;;;;;;;X
HES_ADJ;黑森的;;;;;;;;;;X
OLD_ADJ;奥尔登堡的;;;;;;;;;;X
MOD_ADJ;摩德纳的;;;;;;;;;;X
COB_ADJ;萨克森的;;;;;;;;;;X
MEI_ADJ;萨克森的;;;;;;;;;;X
WEI_ADJ;萨克森的;;;;;;;;;;X
SAX_ADJ;萨克森的;;;;;;;;;;X
BOH_ADJ;波希米亚的;;;;;;;;;;X
VEN_ADJ;威尼斯的;;;;;;;;;;X
LOM_ADJ;伦巴第的;;;;;;;;;;X
HEK_ADJ;黑森的;;;;;;;;;;X
MEC_ADJ;梅克伦堡的;;;;;;;;;;X
NGF_ADJ;北德的;;;;;;;;;;X
WUR_ADJ;符腾堡的;;;;;;;;;;X
ABU_ADJ;阿布扎比的;;;;;;;;;;X
ANH_ADJ;安哈尔特的;;;;;;;;;;X
ATJ_ADJ;亚齐的;;;;;;;;;;X
AWA_ADJ;阿瓦德的;;;;;;;;;;X
BAS_ADJ;巴斯塔尔的;;;;;;;;;;X
BER_ADJ;巴罗达的;;;;;;;;;;X
BHO_ADJ;博帕尔的;;;;;;;;;;X
BIK_ADJ;比卡内尔的;;;;;;;;;;X
BRA_ADJ;不伦瑞克的;;;;;;;;;;X
BRE_ADJ;不来梅的;;;;;;;;;;X
BUK_ADJ;布哈拉的;;;;;;;;;;X
BUN_ADJ;本德尔肯德的;;;;;;;;;;X
DES_ADJ;摩门的;;;;;;;;;;X
FRM_ADJ;法兰克福的;;;;;;;;;;X
GWA_ADJ;瓜廖尔的;;;;;;;;;;X
HAM_ADJ;汉堡的;;;;;;;;;;X
HDJ_ADJ;汉志的;;;;;;;;;;X
HOL_ADJ;荷尔斯泰因的;;;;;;;;;;X
HYD_ADJ;海德拉巴的;;;;;;;;;;X
IND_ADJ;印多尔的;;;;;;;;;;X
ION_ADJ;爱奥尼亚的;;;;;;;;;;X
JAI_ADJ;斋浦尔的;;;;;;;;;;X
JAS_ADJ;杰伊瑟尔梅尔的;;;;;;;;;;X
JOD_ADJ;焦特布尔的;;;;;;;;;;X
JOH_ADJ;柔佛的;;;;;;;;;;X
KAL_ADJ;卡拉特的;;;;;;;;;;X
KAS_ADJ;克什米尔的;;;;;;;;;;X
KHI_ADJ;希瓦的;;;;;;;;;;X
KOK_ADJ;浩罕的;;;;;;;;;;X
KRA_ADJ;克拉科夫的;;;;;;;;;;X
KUT_ADJ;卡奇的;;;;;;;;;;X
LAD_ADJ;拉达克的;;;;;;;;;;X
LIP_ADJ;利珀的;;;;;;;;;;X
LUA_ADJ;琅勃拉邦的;;;;;;;;;;X
LUB_ADJ;吕贝克的;;;;;;;;;;X
LUC_ADJ;卢卡的;;;;;;;;;;X
MAK_ADJ;莫克兰的;;;;;;;;;;X
MAN_ADJ;曼哈顿的;;;;;;;;;;X
MEW_ADJ;梅瓦尔的;;;;;;;;;;X
MTC_ADJ;梅蒂的;;;;;;;;;;X
MYS_ADJ;迈索尔的;;;;;;;;;;X
NAG_ADJ;那格浦尔的;;;;;;;;;;X
NAL_ADJ;纳塔利亚的;;;;;;;;;;X
NAS_ADJ;拿骚的;;;;;;;;;;X
NEJ_ADJ;内志的;;;;;;;;;;X
NEN_ADJ;新英格兰的;;;;;;;;;;X
NEW_ADJ;纽芬兰的;;;;;;;;;;X
ORA_ADJ;奥兰治的;;;;;;;;;;X
ORI_ADJ;奥里萨的;;;;;;;;;;X
PAN_ADJ;旁遮普的;;;;;;;;;;X
PAP_ADJ;罗马的;;;;;;;;;;X
PAR_ADJ;帕尔马的;;;;;;;;;;X
SAR_ADJ;萨丁尼亚的;;;;;;;;;;X
SCH_ADJ;石勒苏益格的;;;;;;;;;;X
SHI_ADJ;西姆拉的;;;;;;;;;;X
SIK_ADJ;锡金的;;;;;;;;;;X
SIN_ADJ;信德的;;;;;;;;;;X
SOK_ADJ;索科托的;;;;;;;;;;X
TRA_ADJ;特拉凡哥尔的;;;;;;;;;;X
TRE_ADJ;的里雅斯特的;;;;;;;;;;X
TRI_ADJ;的黎波里的;;;;;;;;;;X
TRN_ADJ;德兰士瓦的;;;;;;;;;;X
TUS_ADJ;托斯卡纳的;;;;;;;;;;X
germanic;德意志人;;;;;;;;;;X
dutch;荷兰人;;;;;;;;;;X
flemish;弗拉芒人;;;;;;;;;;X
north_german;北德意志人;;;;;;;;;;X
south_german;南德意志人;;;;;;;;;;X
swiss;瑞士人;;;;;;;;;;X
pan_swiss;瑞士人;;;;;;;;;;X
beneluxian;低地人;;;;;;;;;;X
ashkenazi;阿什肯纳兹人;;;;;;;;;;X
scandinavian;斯堪的纳维亚人;;;;;;;;;;X
swedish;瑞典人;;;;;;;;;;X
danish;丹麦人;;;;;;;;;;X
norwegian;挪威人;;;;;;;;;;X
icelandic;冰岛人;;;;;;;;;;X
finnish;芬兰人;;;;;;;;;;X
british;不列颠人;;;;;;;;;;X
irish;爱尔兰人;;;;;;;;;;X
italian;意大利人;;;;;;;;;;X
north_italian;北意大利人;;;;;;;;;;X
south_italian;南意大利人;;;;;;;;;;X
maltese;马耳他人;;;;;;;;;;X
iberian;伊比利亚人;;;;;;;;;;X
basque;巴斯克人;;;;;;;;;;X
spanish;西班牙人;;;;;;;;;;X
catalan;加泰罗尼亚人;;;;;;;;;;X
portuguese;葡萄牙人;;;;;;;;;;X
french;法兰西人;;;;;;;;;;X
wallonian;瓦隆人;;;;;;;;;;X
south_slavic;南斯拉夫人;;;;;;;;;;X
croat;克罗地亚人;;;;;;;;;;X
serb;塞尔维亚人;;;;;;;;;;X
bulgarian;保加利亚人;;;;;;;;;;X
romanian;罗马尼亚人;;;;;;;;;;X
albanian;阿尔巴尼亚人;;;;;;;;;;X
slovene;斯洛文尼亚人;;;;;;;;;;X
bosniak;波斯尼亚人;;;;;;;;;;X
REMOVE_west_slavic;西斯拉夫人;;;;;;;;;;X
czech;捷克人;;;;;;;;;;X
polish;波兰人;;;;;;;;;;X
hungarian;匈牙利人;;;;;;;;;;X
slovak;斯洛伐克人;;;;;;;;;;X
east_slavic;东斯拉夫人;;;;;;;;;;X
russian;俄罗斯人;;;;;;;;;;X
byelorussian;白俄罗斯人;;;;;;;;;;X
ukrainian;乌克兰人;;;;;;;;;;X
ugrian;乌戈尔人;;;;;;;;;;X
baltic;波罗的人;;;;;;;;;;X
lithuanian;立陶宛人;;;;;;;;;;X
latvian;拉脱维亚人;;;;;;;;;;X
estonian;爱沙尼亚人;;;;;;;;;;X
levantine;黎凡特人;;;;;;;;;;X
greek;希腊人;;;;;;;;;;X
georgian;格鲁吉亚人;;;;;;;;;;X
armenian;亚美尼亚人;;;;;;;;;;X
sephardic;伊比利亚犹太人;;;;;;;;;;X
turko_semitic;突厥-闪米特人;;;;;;;;;;X
maghrebi;马格里布人;;;;;;;;;;X
misri;埃及人;;;;;;;;;;X
mashriqi;马什里奇人;;;;;;;;;;X
bedouin;贝都因人;;;;;;;;;;X
berber;柏柏尔人;;;;;;;;;;X
turkish;土耳其人;;;;;;;;;;X
azerbaijani;阿塞拜疆人;;;;;;;;;;X
north_caucasian;北高加索人;;;;;;;;;;X
kurdish;库尔德人;;;;;;;;;;X
iranian_turanian;伊朗图兰人;;;;;;;;;;X
persian;波斯人;;;;;;;;;;X
uzbek;乌兹别克人;;;;;;;;;;X
kazak;哈萨克人;;;;;;;;;;X
kirgiz;吉尔吉斯人;;;;;;;;;;X
tajik;塔吉克人;;;;;;;;;;X
uighur;维吾尔人;;;;;;;;;;X
pashtun;普什图人;;;;;;;;;;X
baluchi;俾路支人;;;;;;;;;;X
hazara;哈扎拉人;;;;;;;;;;X
turkmen;土库曼人;;;;;;;;;;X
tatar;鞑靼人;;;;;;;;;;X
central_asian;中亚人;;;;;;;;;;X
mongol;蒙古人;;;;;;;;;;X
siberian;西伯利亚人;;;;;;;;;;X
yakut;雅库特人;;;;;;;;;;X
tibetan;西藏人;;;;;;;;;;X
south_asian;南亚人;;;;;;;;;;X
assamese;阿萨姆人;;;;;;;;;;X
bengali;孟加拉人;;;;;;;;;;X
bihari;比哈尔人;;;;;;;;;;X
manipuri;曼尼普尔人;;;;;;;;;;X
nepali;尼泊尔人;;;;;;;;;;X
oriya;奥利雅人;;;;;;;;;;X
sinhala;锡兰人;;;;;;;;;;X
avadhi;阿瓦德人;;;;;;;;;;X
kanauji;加瑙基人;;;;;;;;;;X
panjabi;旁遮普人;;;;;;;;;;X
kashmiri;克什米尔人;;;;;;;;;;X
gujarati;古吉拉特人;;;;;;;;;;X
marathi;马拉地人;;;;;;;;;;X
sindi;信德人;;;;;;;;;;X
rajput;拉杰普特人;;;;;;;;;;X
kannada;卡纳达人;;;;;;;;;;X
malayalam;马拉雅拉姆人;;;;;;;;;;X
tamil;泰米尔人;;;;;;;;;;X
telegu;泰卢固人;;;;;;;;;;X
southeast_asian;东南亚人;;;;;;;;;;X
vietnamese;京人;;;;;;;;;;X
khmer;高棉人;;;;;;;;;;X
malay;马来人;;;;;;;;;;X
filipino;菲律宾人;;;;;;;;;;X
javan;爪哇人;;;;;;;;;;X
moluccan;摩鹿加人;;;;;;;;;;X
thai;泰人;;;;;;;;;;X
lao;老挝人;;;;;;;;;;X
shan;掸人;;;;;;;;;;X
burmese;缅甸人;;;;;;;;;;X
asian_minor;亚洲少数民族;;;;;;;;;;X
kachin;克钦人;;;;;;;;;;X
karen;克伦人;;;;;;;;;;X
east_asian;东亚人;;;;;;;;;;X
japanese;大和人;;;;;;;;;;X
manchu;满人;;;;;;;;;;X
hanren;汉人;;;;;;;;;;X
korean;朝鲜人;;;;;;;;;;X
ainu;阿伊努人;;;;;;;;;;X
hakka;客家人;;;;;;;;;;X
miao;苗人;;;;;;;;;;X
min;闽人;;;;;;;;;;X
zhuang;壮人;;;;;;;;;;X
yi;彝人;;;;;;;;;;X
yue;粤人;;;;;;;;;;X
oceanic;大洋洲人;;;;;;;;;;X
polynesian;波利尼西亚人;;;;;;;;;;X
hawaiian;夏威夷人;;;;;;;;;;X
maori;毛利人;;;;;;;;;;X
aborigine;澳洲原住民;;;;;;;;;;X
melanesian;美拉尼西亚人;;;;;;;;;;X
micronesian;密克罗尼西亚人;;;;;;;;;;X
native_american;美洲原住民;;;;;;;;;;X
zapotec;萨波特克人;;;;;;;;;;X
mayan;玛雅人;;;;;;;;;;X
nahua;纳瓦特人;;;;;;;;;;X
tarascan;塔拉斯科人;;;;;;;;;;X
quechua;克丘亚人;;;;;;;;;;X
guarani;瓜拉尼人;;;;;;;;;;X
aimara;艾玛拉人;;;;;;;;;;X
amazonian;亚马逊人;;;;;;;;;;X
patagonian;巴塔哥尼亚人;;;;;;;;;;X
guajiro;瓦希罗人;;;;;;;;;;X
tupinamba;图皮南巴人;;;;;;;;;;X
metis;梅蒂人;;;;;;;;;;X
dakota;达科他人;;;;;;;;;;X
cherokee;切罗基人;;;;;;;;;;X
pueblo;普埃布洛人;;;;;;;;;;X
inuit;因纽特人;;;;;;;;;;X
cree;克里人;;;;;;;;;;X
navajo;纳瓦霍人;;;;;;;;;;X
native_american_minor;美洲原住少数民族;;;;;;;;;;X
neo_european_cultures;新欧洲民族;;;;;;;;;;X
yankee;扬基人;;;;;;;;;;X
anglo_canadian;英裔加拿大人;;;;;;;;;;X
french_canadian;法裔加拿大人;;;;;;;;;;X
dixie;迪克西人;;;;;;;;;;X
texan;德克萨斯人;;;;;;;;;;X
boer;布尔人;;;;;;;;;;X
australian;澳大利亚人;;;;;;;;;;X
latin_american_cultures;拉丁美洲民族;;;;;;;;;;X
mexican;墨西哥人;;;;;;;;;;X
central_american;中美人;;;;;;;;;;X
caribeno;加勒比人;;;;;;;;;;X
north_andean;北安第斯人;;;;;;;;;;X
south_andean;南安第斯人;;;;;;;;;;X
platinean;普拉塔人;;;;;;;;;;X
brazilian;巴西人;;;;;;;;;;X
african_diaspora_cultures;非裔民族;;;;;;;;;;X
afro_american;非裔美利坚人;;;;;;;;;;X
afro_caribbean;非裔加勒比人;;;;;;;;;;X
afro_caribeno;非裔加勒比海人;;;;;;;;;;X
afro_brazilian;非裔巴西人;;;;;;;;;;X
afro_antillean;非裔安的列斯人;;;;;;;;;;X
west_african;西非人;;;;;;;;;;X
akan;阿肯人;;;;;;;;;;X
bambara;班巴拉人;;;;;;;;;;X
dyula;迪欧拉人;;;;;;;;;;X
edo;伊多人;;;;;;;;;;X
ewe;埃维人;;;;;;;;;;X
fon;丰人;;;;;;;;;;X
fulbe;福尔贝人;;;;;;;;;;X
hausa;豪萨人;;;;;;;;;;X
ibibio;伊比比奥人;;;;;;;;;;X
ibo;伊博人;;;;;;;;;;X
kru;克鲁人;;;;;;;;;;X
mande;曼丁哥人;;;;;;;;;;X
maures;摩尔人;;;;;;;;;;X
mossi;莫西人;;;;;;;;;;X
senufo;塞努福人;;;;;;;;;;X
songhai;桑海人;;;;;;;;;;X
tiv;蒂夫人;;;;;;;;;;X
tuareg;图瓦雷克人;;;;;;;;;;X
wolof;沃洛夫人;;;;;;;;;;X
yoruba;约鲁巴人;;;;;;;;;;X
central_african;中非人;;;;;;;;;;X
bakongo;巴刚果人;;;;;;;;;;X
baguirmi;巴吉尔米人;;;;;;;;;;X
fang;芳人;;;;;;;;;;X
kanuri;卡努里人;;;;;;;;;;X
luba;卢巴人;;;;;;;;;;X
lunda;伦达人;;;;;;;;;;X
mongo;蒙戈人;;;;;;;;;;X
sara;萨拉人;;;;;;;;;;X
teda;特达人;;;;;;;;;;X
african_minor;非洲少数民族;;;;;;;;;;X
east_african;东非人;;;;;;;;;;X
amhara;阿姆哈拉人;;;;;;;;;;X
afar;阿法尔人;;;;;;;;;;X
azande;阿赞德人;;;;;;;;;;X
baganda;巴干达人;;;;;;;;;;X
beja;贝贾人;;;;;;;;;;X
dinka;丁卡人;;;;;;;;;;X
fur;富尔人;;;;;;;;;;X
kikuyu;基库尤人;;;;;;;;;;X
luo;卢奥人;;;;;;;;;;X
maasai;马萨伊人;;;;;;;;;;X
nuer;努尔人;;;;;;;;;;X
nuba;努巴人;;;;;;;;;;X
oromo;奥罗莫人;;;;;;;;;;X
ruanda;卢旺达人;;;;;;;;;;X
rundi;隆迪人;;;;;;;;;;X
sidama;锡达玛人;;;;;;;;;;X
somali;索马里人;;;;;;;;;;X
sudanese;苏丹人;;;;;;;;;;X
sukuma;苏库马人;;;;;;;;;;X
swahili;斯瓦希里人;;;;;;;;;;X
tigray;提格雷人;;;;;;;;;;X
unyamwezi;乌尼杨韦齐人;;;;;;;;;;X
southern_african;南非人;;;;;;;;;;X
chewa;切瓦人;;;;;;;;;;X
herero;赫雷罗人;;;;;;;;;;X
khoisan;科伊桑人;;;;;;;;;;X
lomwe;隆韦人;;;;;;;;;;X
makua;马库阿人;;;;;;;;;;X
malagasy;马尔加人;;;;;;;;;;X
nguni;恩戈尼人;;;;;;;;;;X
ovimbundu;奥文本杜人;;;;;;;;;;X
sena;塞纳人;;;;;;;;;;X
shona;修纳人;;;;;;;;;;X
sotho;索托人;;;;;;;;;;X
tonga;汤加人;;;;;;;;;;X
tswana;茨瓦纳人;;;;;;;;;;X
xhosa;科萨人;;;;;;;;;;X
yao;尧人;;;;;;;;;;X
zulu;祖鲁人;;;;;;;;;;X
ENG_fascist_dictatorship;不列颠尼亚共和国;;;;;;;;;;X
ENG_fascist_dictatorship_ADJ;英国的;;;;;;;;;;X
##################################################;;;;;;;;;;;X
# Rebels;;;;;;;;;;;X
##################################################;;;;;;;;;;;X
fascist_rebels_title;法西斯;;;;;;;;;;X
fascist_rebels_name;$COUNTRY$-法西斯;;;;;;;;;;X
fascist_rebels_desc;自由军团是受到新的法西斯主义意识形态所驱动的革命者。通过有计划的暴行，革命者不惜一切地推翻旧的君主制度和新的民主制度，代之以法西斯的绝对统治。;;;;;;;;;;X
fascist_rebels_army;$COUNTRY_ADJ$自由军团;;;;;;;;;;X
communist_rebels_title;共产党;;;;;;;;;;X
communist_rebels_name;$COUNTRY$-共产党;;;;;;;;;;X
communist_rebels_desc;赤卫队是策划暴动的共产主义者，他们在反对政府的同时更反对资产阶级反动派。通过反对宗教机构、传统、私人财产和家庭，这些革命者寻求一条道路来建立“无产阶级专政”制度。在这条漫长而残酷的道路上，共产主义的第一步是许下无产阶级乌托邦的诺言。;;;;;;;;;;X
communist_rebels_army;$COUNTRY_ADJ$赤卫队;;;;;;;;;;X
anarcho_liberal_rebels_title;无政府自由派;;;;;;;;;;X
anarcho_liberal_rebels_name;$COUNTRY$-无政府自由派;;;;;;;;;;X
anarcho_liberal_rebels_desc;公民卫队是真实感受到政府和国家机器的压迫后挺身而出的富有斗争性的自由主义者，为了保卫他们的个人自由而不惜一切代价。通过与专制国家作斗争，这些革命者认为自己是真正意义上的自由斗士。;;;;;;;;;;X
anarcho_liberal_rebels_army;$COUNTRY_ADJ$公民卫队;;;;;;;;;;X
reactionary_rebels_title;反动派;;;;;;;;;;X
reactionary_rebels_name;$COUNTRY$-反动派;;;;;;;;;;X
reactionary_rebels_desc;反动主义叛乱者渴望回到所谓的过去的好日子。无论他们是绝对君主制度拥护者，还是单纯地反对现代意识形态，你都能在反对社会主义和自由主义的前线看到这些反革命分子。;;;;;;;;;;X
reactionary_rebels_army;$COUNTRY_ADJ$白军;;;;;;;;;;X
pan_nationalist_rebels_title;泛民族主义者;;;;;;;;;;X
pan_nationalist_rebels_name;$UNION_ADJ$泛民族主义者;;;;;;;;;;X
pan_nationalist_rebels_desc;泛民族主义叛乱者追求与他们有着相似文化的同胞共同建立一个自由和独立的民族国家。受到这种浪漫民族主义运动思想的策动，他们为家园而战，成为挑战和平与秩序的顽劣。;;;;;;;;;;X
pan_nationalist_rebels_army;青年$UNION$旅;;;;;;;;;;X
nationalist_rebels_title;民族主义者;;;;;;;;;;X
nationalist_rebels_name;$INDEP$民族主义者;;;;;;;;;;X
nationalist_rebels_desc;民族主义叛乱者追求本民族的自由。他们受到了良好的指导并且被武装起来，他们的目标是实现其民族的独立。;;;;;;;;;;X
nationalist_rebels_army;$INDEP$民族主义者;;;;;;;;;;X
patriot_rebels_title;爱国主义者;;;;;;;;;;X
patriot_rebels_name;$CULTURE$爱国主义者;;;;;;;;;;X
patriot_rebels_desc;爱国主义叛乱者梦想在一面自由之旗下实现祖国统一。被他们占据的省份将会归附其同胞的国家。;;;;;;;;;;X
patriot_rebels_army;$CULTURE$爱国者;;;;;;;;;;X
partisans_title;游击队;;;;;;;;;;X
partisans_name;$CULTURE$游击队;;;;;;;;;;X
partisans_desc;游击队同敌国占领军作战，他们的梦想是将侵略者赶出家园。;;;;;;;;;;X
partisans_army;$CULTURE$游击队;;;;;;;;;;X
disgruntled_rabble_title;不满的暴徒;;;;;;;;;;X
disgruntled_rabble_name;不满的暴徒;;;;;;;;;;X
disgruntled_rabble_desc;他们是由不满的市民聚集而成的暴徒，他们的目标仅仅是打砸抢。;;;;;;;;;;X
disgruntled_rabble_army;$COUNTRY_ADJ$暴民;;;;;;;;;;X
ORG_NAME;组织度：$VAL$;;;;;;;;;;X
ORG_DESC_DAILY;每天增加：$VAL$;;;;;;;;;;X
ORG_DESC_POP;人群贡献：$VAL$;;;;;;;;;;X
ORG_DESC_ADMIN_SPENDING;行政消耗：$VAL$;;;;;;;;;;X
REB_SIZE_DESC;可用旅数量：$VAL$;;;;;;;;;;X
REB_ACTUAL_SIZE_DESC;决定参加总起义的旅数：$VAL$;;;;;;;;;;X
REB_CURRENT_SIZE_DESC;当前参加起义的旅数：$VAL$;;;;;;;;;;X
REB_REVOLT_RISK;叛乱风险：$VAL$;;;;;;;;;;X
PARTISANS_SETUP;当你的国家发生了一场叛乱;;;;;;;;;;X
PARTISANS_HEADER;秘密警察报告;;;;;;;;;;X
PARTISANS_1;叛乱！;;;;;;;;;;X
PARTISANS_2;$FACTION$;;;;;;;;;;X
PARTISANS_3;发动了叛乱。;;;;;;;;;;X
PARTISANS_4;根据报告如下省份已经出现了叛军：;;;;;;;;;;X
PARTISANS_5;$PROV$;;;;;;;;;;X
PARTISANS_6;我们必须集中我们的力量来处理它。;;;;;;;;;;X
PARTISANS_LOG;$FACTION$在$PROV$发动了叛乱。;;;;;;;;;;X
PARTISANS_BTN1;好的;;;;;;;;;;X
PARTISANS_BTN2;好的;;;;;;;;;;X
PARTISANS_BTN3;查看;;;;;;;;;;X
PARTISANS_MAP;叛乱！;;;;;;;;;;X
DIPLOMACY;外交;;;;;;;;;;X
DIPLOMACY_CLOSE_WINDOW;关闭外交窗口;;;;;;;;;;X
DIPLOMACY_COUNTRY;国家;;;;;;;;;;X
DIPLOMACY_PRIO;优先;;;;;;;;;;X
DIPLOMACY_BOSS;宗主;;;;;;;;;;X
DIPLOMACY_PRESTIGE;威望;;;;;;;;;;X
DIPLOMACY_MILITARY;军事;;;;;;;;;;X
DIPLOMACY_ECONIMIC;工业;;;;;;;;;;X
DIPLOMACY_TOTAL;排名;;;;;;;;;;X
DIPLOMACY_OPINION;评价;;;;;;;;;;X
REL_HOSTILE;敌对;;;;;;;;;;X
REL_OPPOSED;反感;;;;;;;;;;X
REL_NEUTRAL;中立;;;;;;;;;;X
REL_CORDIAL;善意;;;;;;;;;;X
REL_FRIENDLY;友好;;;;;;;;;;X
REMOVE_REL_SPHERE_OF_INFLUENCE;势力范围;;;;;;;;;;X
DIPLOMACY_FILTER_ALL;所有;;;;;;;;;;X
DIPLOMACY_FILTER_EUROPE;欧洲;;;;;;;;;;X
DIPLOMACY_FILTER_ASIA;亚洲;;;;;;;;;;X
DIPLOMACY_FILTER_NORTH_AMERICA;北美;;;;;;;;;;X
DIPLOMACY_FILTER_SOUTH_AMERICA;南美;;;;;;;;;;X
DIPLOMACY_FILTER_AFRICA;非洲;;;;;;;;;;X
DIPLOMACY_FILTER_OCEANIA;大洋洲;;;;;;;;;;X
DIPLOMACY_FILTER_NEIGHBOURS;邻国;;;;;;;;;;X
DIPLOMACY_FILTER_ENEMIES;敌国;;;;;;;;;;X
DIPLOMACY_FILTER_ALLIES;盟国;;;;;;;;;;X
DIPLOMACY_FILTER_SPHERE;势力圈;;;;;;;;;;X
DIPLOMACY_FILTER_ALL_TOOLTIP;列出所有国家;;;;;;;;;;X
DIPLOMACY_FILTER_EUROPE_TOOLTIP;列出欧洲国家;;;;;;;;;;X
DIPLOMACY_FILTER_ASIA_TOOLTIP;列出亚洲国家;;;;;;;;;;X
DIPLOMACY_FILTER_NORTH_AMERICA_TOOLTIP;列出北美国家;;;;;;;;;;X
DIPLOMACY_FILTER_SOUTH_AMERICA_TOOLTIP;列出南美国家;;;;;;;;;;X
DIPLOMACY_FILTER_AFRICA_TOOLTIP;列出非洲国家;;;;;;;;;;X
DIPLOMACY_FILTER_OCEANIA_TOOLTIP;列出大洋洲国家;;;;;;;;;;X
DIPLOMACY_FILTER_NEIGHBOURS_TOOLTIP;列出你的邻国;;;;;;;;;;X
DIPLOMACY_FILTER_ENEMIES_TOOLTIP;列出我们当前的敌国;;;;;;;;;;X
DIPLOMACY_FILTER_ALLIES_TOOLTIP;列出我们当前的盟国;;;;;;;;;;X
DIPLOMACY_FILTER_SPHERE_TOOLTIP;列出在我国势力范围内的国家;;;;;;;;;;X
DIPLOMACY_SORT_BY_COUNTRY_NAME_TOOLTIP;按国家名排序;;;;;;;;;;X
DIPLOMACY_SORT_BY_PRIORITY_TOOLTIP;按优先度排序;;;;;;;;;;X
DIPLOMACY_SORT_BY_BOSS_TOOLTIP;按势力范围排序;;;;;;;;;;X
DIPLOMACY_SORT_BY_PRESTIGE_TOOLTIP;按威望排序;;;;;;;;;;X
DIPLOMACY_SORT_BY_MILITARY_TOOLTIP;按军事排序;;;;;;;;;;X
DIPLOMACY_SORT_BY_ECONOMIC_TOOLTIP;按工业排序;;;;;;;;;;X
DIPLOMACY_SORT_BY_TOTAL_TOOLTIP;按排名排序;;;;;;;;;;X
DIPLOMACY_SORT_BY_OPINION_TOOLTIP;按评价排序;;;;;;;;;;X
DIPLOMACY_SORT_BY_RELATION_TOOLTIP;按关系排序;;;;;;;;;;X
DIPLOMACY_SORT_BY_GREATPOWER_TOOLTIP;按$COUNTRY$影响力排序;;;;;;;;;;X
DIPLOMACY_WAR_INFO;显示战争;;;;;;;;;;X
DIPLOMACY_GP_INFO;显示列强;;;;;;;;;;X
DIPLOMACY_NOT_ENOUGH_WARSCORE;我们只能在战争分数高于$VALUE$%时加入劣势一方。;;;;;;;;;;X
DIPLOMACY_NOT_ENOUGH_MONTHS;我们只能在战争爆发$VALUE$个月以后加入战争。;;;;;;;;;;X
DIPLOMACY_JOIN_WAR;可以加入战争。;;;;;;;;;;X
DIPLOMACY_CANNOT_JOIN_WAR;由于下列原因无法加入战争对抗这些国家：\n;;;;;;;;;;X
REMOVE_DIPLOMACY_CANNOT_JOIN_WAR_INVALID_ALLY;我们正与$COUNTRY$作战，所以无法在这场战争中加入该国所属的一方。;;;;;;;;;;X
REMOVE_DIPLOMACY_CANNOT_JOIN_WAR_INVALID_ENEMY;我们正与$COUNTRY$作战，所以无法再展开另一场针对他们的战争。;;;;;;;;;;X
DIPLOMACY_WAR_EXHAUSTION;厌战度：$VALUE$%;;;;;;;;;;X
DIPLOMACY_BRIGADES;陆军旅：$VALUE$;;;;;;;;;;X
DIPLOMACY_SHIPS;舰船：$VALUE$;;;;;;;;;;X
DIPLOMACY_ALLIES;盟国：;;;;;;;;;;X
DIPLOMACY_PROTECTED;受到保护：;;;;;;;;;;X
DIPLOMACY_ADD_WARGOAL;增加战争目标;;;;;;;;;;X
DIPLOMACY_CANNOT_JOIN_WAR_INVALID_WARGOAL;我们无法加入拥有战争目标的一边（除了维持现状的战争目标）。;;;;;;;;;;X
